date,pre_close,open,high,low,close,changeinprice,changeinrate,diffrate
2011/12/14,2248.590 ,2241.387 ,2256.744 ,2224.725 ,2228.525 ,-20.065 ,-0.892 ,-0.320 
2011/12/15,2228.525 ,2215.792 ,2216.909 ,2179.467 ,2180.895 ,-47.630 ,-2.137 ,-0.571 
2011/12/16,2180.895 ,2179.509 ,2225.538 ,2170.748 ,2224.840 ,43.945 ,2.015 ,-0.064 
2011/12/19,2224.840 ,2208.071 ,2221.448 ,2164.887 ,2218.235 ,-6.605 ,-0.297 ,-0.754 
2011/12/20,2218.235 ,2209.699 ,2239.859 ,2206.519 ,2215.930 ,-2.305 ,-0.104 ,-0.385 
2011/12/21,2215.930 ,2230.180 ,2237.466 ,2188.710 ,2191.148 ,-24.782 ,-1.118 ,0.643 
2011/12/22,2191.148 ,2178.572 ,2201.587 ,2149.423 ,2186.297 ,-4.851 ,-0.221 ,-0.574 
2011/12/23,2186.297 ,2183.911 ,2219.786 ,2178.141 ,2204.784 ,18.487 ,0.846 ,-0.109 
2011/12/26,2204.784 ,2193.659 ,2213.453 ,2186.070 ,2190.110 ,-14.674 ,-0.666 ,-0.505 
2011/12/27,2190.110 ,2186.709 ,2196.973 ,2162.723 ,2166.205 ,-23.905 ,-1.092 ,-0.155 
2011/12/28,2166.205 ,2157.650 ,2170.672 ,2134.017 ,2170.013 ,3.808 ,0.176 ,-0.395 
2011/12/29,2170.013 ,2161.184 ,2181.955 ,2157.115 ,2173.561 ,3.548 ,0.164 ,-0.407 
2011/12/30,2173.561 ,2177.517 ,2200.988 ,2177.517 ,2199.417 ,25.856 ,1.190 ,0.182 
2012/1/4,2199.417 ,2211.995 ,2217.520 ,2168.644 ,2169.390 ,-30.027 ,-1.365 ,0.572 
2012/1/5,2169.390 ,2160.898 ,2183.404 ,2145.556 ,2148.452 ,-20.938 ,-0.965 ,-0.391 
2012/1/6,2148.452 ,2148.147 ,2164.322 ,2132.626 ,2163.395 ,14.943 ,0.696 ,-0.014 
2012/1/9,2163.395 ,2164.741 ,2226.218 ,2148.453 ,2225.890 ,62.495 ,2.889 ,0.062 
2012/1/10,2225.890 ,2221.832 ,2288.628 ,2218.275 ,2285.744 ,59.854 ,2.689 ,-0.182 
2012/1/11,2285.744 ,2282.913 ,2290.644 ,2265.185 ,2276.046 ,-9.698 ,-0.424 ,-0.124 
2012/1/12,2276.046 ,2268.739 ,2295.224 ,2265.256 ,2275.010 ,-1.036 ,-0.046 ,-0.321 
2012/1/13,2275.010 ,2277.080 ,2281.532 ,2225.736 ,2244.580 ,-30.430 ,-1.338 ,0.091 
2012/1/16,2244.580 ,2230.433 ,2241.259 ,2206.045 ,2206.193 ,-38.387 ,-1.710 ,-0.630 
2012/1/17,2206.193 ,2206.531 ,2298.376 ,2196.117 ,2298.376 ,92.183 ,4.178 ,0.015 
2012/1/18,2298.376 ,2298.834 ,2311.579 ,2257.898 ,2266.384 ,-31.992 ,-1.392 ,0.020 
2012/1/19,2266.384 ,2266.076 ,2305.707 ,2259.337 ,2296.075 ,29.691 ,1.310 ,-0.014 
2012/1/20,2296.075 ,2300.500 ,2322.891 ,2293.893 ,2319.118 ,23.043 ,1.004 ,0.193 
2012/1/30,2319.118 ,2324.493 ,2324.493 ,2284.291 ,2285.038 ,-34.080 ,-1.470 ,0.232 
2012/1/31,2285.038 ,2285.954 ,2296.384 ,2277.056 ,2292.610 ,7.572 ,0.331 ,0.040 
2012/2/1,2292.610 ,2288.066 ,2305.863 ,2263.342 ,2268.080 ,-24.530 ,-1.070 ,-0.198 
2012/2/2,2268.080 ,2273.850 ,2312.556 ,2268.687 ,2312.556 ,44.476 ,1.961 ,0.254 
2012/2/3,2312.556 ,2306.656 ,2336.267 ,2300.982 ,2330.405 ,17.849 ,0.772 ,-0.255 
2012/2/6,2330.405 ,2334.248 ,2341.575 ,2317.422 ,2331.136 ,0.731 ,0.031 ,0.165 
2012/2/7,2331.136 ,2319.421 ,2319.708 ,2278.825 ,2291.902 ,-39.234 ,-1.683 ,-0.503 
2012/2/8,2291.902 ,2291.812 ,2350.965 ,2286.819 ,2347.530 ,55.628 ,2.427 ,-0.004 
2012/2/9,2347.530 ,2344.224 ,2363.613 ,2333.935 ,2349.589 ,2.059 ,0.088 ,-0.141 
2012/2/10,2349.589 ,2342.011 ,2368.979 ,2339.885 ,2351.981 ,2.392 ,0.102 ,-0.323 
2012/2/13,2351.981 ,2332.055 ,2365.339 ,2325.028 ,2351.855 ,-0.126 ,-0.005 ,-0.847 
2012/2/14,2351.855 ,2348.877 ,2352.469 ,2332.247 ,2344.771 ,-7.084 ,-0.301 ,-0.127 
2012/2/15,2344.771 ,2340.455 ,2374.282 ,2335.101 ,2366.702 ,21.931 ,0.935 ,-0.184 
2012/2/16,2366.702 ,2363.897 ,2373.804 ,2342.073 ,2356.860 ,-9.842 ,-0.416 ,-0.119 
2012/2/17,2356.860 ,2366.630 ,2372.512 ,2344.760 ,2357.181 ,0.321 ,0.014 ,0.415 
2012/2/20,2357.181 ,2383.686 ,2388.009 ,2362.012 ,2363.597 ,6.416 ,0.272 ,1.124 
2012/2/21,2363.597 ,2365.487 ,2382.146 ,2345.053 ,2381.430 ,17.833 ,0.755 ,0.080 
2012/2/22,2381.430 ,2380.504 ,2404.442 ,2374.030 ,2403.587 ,22.157 ,0.930 ,-0.039 
2012/2/23,2403.587 ,2401.738 ,2416.805 ,2396.710 ,2409.554 ,5.967 ,0.248 ,-0.077 
2012/2/24,2409.554 ,2410.881 ,2439.977 ,2405.274 ,2439.628 ,30.074 ,1.248 ,0.055 
2012/2/27,2439.628 ,2447.406 ,2478.375 ,2444.629 ,2447.057 ,7.429 ,0.305 ,0.319 
2012/2/28,2447.057 ,2440.914 ,2458.651 ,2431.828 ,2451.857 ,4.800 ,0.196 ,-0.251 
2012/2/29,2451.857 ,2446.228 ,2453.067 ,2426.329 ,2428.487 ,-23.370 ,-0.953 ,-0.230 
2012/3/1,2428.487 ,2418.788 ,2437.874 ,2418.334 ,2426.115 ,-2.372 ,-0.098 ,-0.399 
2012/3/2,2426.115 ,2430.098 ,2461.121 ,2430.098 ,2460.693 ,34.578 ,1.425 ,0.164 
2012/3/5,2460.693 ,2464.849 ,2469.841 ,2442.115 ,2445.002 ,-15.691 ,-0.638 ,0.169 
2012/3/6,2445.002 ,2439.779 ,2442.001 ,2406.056 ,2410.445 ,-34.557 ,-1.413 ,-0.214 
2012/3/7,2410.445 ,2391.203 ,2413.695 ,2388.519 ,2394.794 ,-15.651 ,-0.649 ,-0.798 
2012/3/8,2394.794 ,2401.102 ,2426.698 ,2401.102 ,2420.276 ,25.482 ,1.064 ,0.263 
2012/3/9,2420.276 ,2425.885 ,2440.511 ,2414.966 ,2439.462 ,19.186 ,0.793 ,0.232 
2012/3/12,2439.462 ,2438.546 ,2440.857 ,2420.840 ,2434.859 ,-4.603 ,-0.189 ,-0.038 
2012/3/13,2434.859 ,2432.843 ,2457.220 ,2428.609 ,2455.795 ,20.936 ,0.860 ,-0.083 
2012/3/14,2455.795 ,2464.915 ,2476.216 ,2382.836 ,2391.230 ,-64.565 ,-2.629 ,0.371 
2012/3/15,2391.230 ,2388.063 ,2403.742 ,2366.024 ,2373.774 ,-17.456 ,-0.730 ,-0.132 
2012/3/16,2373.774 ,2377.757 ,2406.148 ,2368.311 ,2404.736 ,30.962 ,1.304 ,0.168 
2012/3/19,2404.736 ,2401.217 ,2412.336 ,2383.674 ,2410.184 ,5.448 ,0.227 ,-0.146 
2012/3/20,2410.184 ,2407.542 ,2407.542 ,2376.031 ,2376.839 ,-33.345 ,-1.384 ,-0.110 
2012/3/21,2376.839 ,2384.709 ,2396.722 ,2361.222 ,2378.195 ,1.356 ,0.057 ,0.331 
2012/3/22,2378.195 ,2376.991 ,2386.099 ,2364.130 ,2375.772 ,-2.423 ,-0.102 ,-0.051 
2012/3/23,2375.772 ,2369.077 ,2371.263 ,2342.120 ,2349.539 ,-26.233 ,-1.104 ,-0.282 
2012/3/26,2349.539 ,2349.086 ,2357.996 ,2339.141 ,2350.599 ,1.060 ,0.045 ,-0.019 
2012/3/27,2350.599 ,2358.545 ,2363.766 ,2344.304 ,2347.179 ,-3.420 ,-0.146 ,0.338 
2012/3/28,2347.179 ,2341.003 ,2341.420 ,2281.433 ,2284.881 ,-62.298 ,-2.654 ,-0.263 
2012/3/29,2284.881 ,2276.740 ,2280.958 ,2242.345 ,2252.160 ,-32.721 ,-1.432 ,-0.356 
2012/3/30,2252.160 ,2256.042 ,2266.208 ,2246.245 ,2262.788 ,10.628 ,0.472 ,0.172 
2012/4/5,2262.788 ,2258.031 ,2303.824 ,2251.393 ,2302.241 ,39.453 ,1.744 ,-0.210 
2012/4/6,2302.241 ,2299.055 ,2309.640 ,2291.559 ,2306.553 ,4.312 ,0.187 ,-0.138 
2012/4/9,2306.553 ,2300.051 ,2304.650 ,2284.442 ,2285.777 ,-20.776 ,-0.901 ,-0.282 
2012/4/10,2285.777 ,2281.024 ,2306.387 ,2258.853 ,2305.863 ,20.086 ,0.879 ,-0.208 
2012/4/11,2305.863 ,2286.716 ,2319.053 ,2280.035 ,2308.925 ,3.062 ,0.133 ,-0.830 
2012/4/12,2308.925 ,2310.484 ,2351.055 ,2307.841 ,2350.864 ,41.939 ,1.816 ,0.068 
2012/4/13,2350.864 ,2351.513 ,2369.701 ,2346.944 ,2359.161 ,8.297 ,0.353 ,0.028 
2012/4/16,2359.161 ,2346.307 ,2364.111 ,2342.199 ,2357.026 ,-2.135 ,-0.091 ,-0.545 
2012/4/17,2357.026 ,2355.369 ,2363.013 ,2333.341 ,2334.985 ,-22.041 ,-0.935 ,-0.070 
2012/4/18,2334.985 ,2341.135 ,2383.640 ,2337.857 ,2380.848 ,45.863 ,1.964 ,0.263 
2012/4/19,2380.848 ,2378.632 ,2386.978 ,2369.459 ,2378.634 ,-2.214 ,-0.093 ,-0.093 
2012/4/20,2378.634 ,2374.662 ,2407.294 ,2372.130 ,2406.863 ,28.229 ,1.187 ,-0.167 
2012/4/23,2406.863 ,2403.521 ,2411.510 ,2383.068 ,2388.588 ,-18.275 ,-0.759 ,-0.139 
2012/4/24,2388.588 ,2380.236 ,2415.749 ,2350.399 ,2388.834 ,0.246 ,0.010 ,-0.350 
2012/4/25,2388.834 ,2382.211 ,2411.421 ,2376.626 ,2406.813 ,17.979 ,0.753 ,-0.277 
2012/4/26,2406.813 ,2408.558 ,2414.754 ,2393.265 ,2404.697 ,-2.116 ,-0.088 ,0.073 
2012/4/27,2404.697 ,2402.431 ,2408.420 ,2393.867 ,2396.316 ,-8.381 ,-0.349 ,-0.094 
2012/5/2,2396.316 ,2421.082 ,2446.350 ,2407.788 ,2438.436 ,42.120 ,1.758 ,1.034 
2012/5/3,2438.436 ,2433.589 ,2441.953 ,2427.728 ,2440.080 ,1.644 ,0.067 ,-0.199 
2012/5/4,2440.080 ,2437.465 ,2453.731 ,2427.969 ,2452.014 ,11.934 ,0.489 ,-0.107 
2012/5/7,2452.014 ,2441.757 ,2451.947 ,2432.736 ,2451.947 ,-0.067 ,-0.003 ,-0.418 
2012/5/8,2451.947 ,2451.575 ,2451.598 ,2431.025 ,2448.884 ,-3.063 ,-0.125 ,-0.015 
2012/5/9,2448.884 ,2432.472 ,2432.472 ,2407.509 ,2408.587 ,-40.297 ,-1.646 ,-0.670 
2012/5/10,2408.587 ,2409.945 ,2419.121 ,2402.204 ,2410.230 ,1.643 ,0.068 ,0.056 
2012/5/11,2410.230 ,2406.074 ,2415.977 ,2393.378 ,2394.983 ,-15.247 ,-0.633 ,-0.172 
2012/5/14,2394.983 ,2408.262 ,2411.272 ,2377.983 ,2380.725 ,-14.258 ,-0.595 ,0.554 
2012/5/15,2380.725 ,2367.083 ,2376.594 ,2354.614 ,2374.843 ,-5.882 ,-0.247 ,-0.573 
2012/5/16,2374.843 ,2369.295 ,2372.032 ,2344.500 ,2346.192 ,-28.651 ,-1.206 ,-0.234 
2012/5/17,2346.192 ,2347.177 ,2383.306 ,2342.352 ,2378.886 ,32.694 ,1.394 ,0.042 
2012/5/18,2378.886 ,2364.899 ,2369.598 ,2338.241 ,2344.520 ,-34.366 ,-1.445 ,-0.588 
2012/5/21,2344.520 ,2343.576 ,2360.386 ,2330.325 ,2348.300 ,3.780 ,0.161 ,-0.040 
2012/5/22,2348.300 ,2355.732 ,2374.056 ,2354.868 ,2373.307 ,25.007 ,1.065 ,0.316 
2012/5/23,2373.307 ,2369.265 ,2378.077 ,2350.548 ,2363.437 ,-9.870 ,-0.416 ,-0.170 
2012/5/24,2363.437 ,2359.682 ,2373.057 ,2344.580 ,2350.973 ,-12.464 ,-0.527 ,-0.159 
2012/5/25,2350.973 ,2350.541 ,2355.808 ,2327.408 ,2333.553 ,-17.420 ,-0.741 ,-0.018 
2012/5/28,2333.553 ,2325.317 ,2361.744 ,2309.072 ,2361.367 ,27.814 ,1.192 ,-0.353 
2012/5/29,2361.367 ,2361.003 ,2393.279 ,2358.374 ,2389.636 ,28.269 ,1.197 ,-0.015 
2012/5/30,2389.636 ,2385.392 ,2391.691 ,2378.133 ,2384.668 ,-4.968 ,-0.208 ,-0.178 
2012/5/31,2384.668 ,2370.007 ,2382.989 ,2362.314 ,2372.234 ,-12.434 ,-0.521 ,-0.615 
2012/6/1,2372.234 ,2373.224 ,2388.087 ,2365.442 ,2373.436 ,1.202 ,0.051 ,0.042 
2012/6/4,2373.436 ,2346.984 ,2348.199 ,2308.229 ,2308.550 ,-64.886 ,-2.734 ,-1.115 
2012/6/5,2308.550 ,2313.741 ,2323.298 ,2304.046 ,2311.916 ,3.366 ,0.146 ,0.225 
2012/6/6,2311.916 ,2315.561 ,2323.113 ,2301.035 ,2309.555 ,-2.361 ,-0.102 ,0.158 
2012/6/7,2309.555 ,2324.672 ,2328.672 ,2288.665 ,2293.130 ,-16.425 ,-0.711 ,0.655 
2012/6/8,2293.130 ,2306.219 ,2306.882 ,2276.714 ,2281.447 ,-11.683 ,-0.510 ,0.571 
2012/6/11,2281.447 ,2282.891 ,2311.772 ,2278.163 ,2305.856 ,24.409 ,1.070 ,0.063 
2012/6/12,2305.856 ,2295.070 ,2298.950 ,2280.951 ,2289.791 ,-16.065 ,-0.697 ,-0.468 
2012/6/13,2289.791 ,2289.707 ,2319.714 ,2284.650 ,2318.924 ,29.133 ,1.272 ,-0.004 
2012/6/14,2318.924 ,2306.781 ,2314.585 ,2293.065 ,2295.946 ,-22.978 ,-0.991 ,-0.524 
2012/6/15,2295.946 ,2299.781 ,2314.242 ,2283.400 ,2306.850 ,10.904 ,0.475 ,0.167 
2012/6/18,2306.850 ,2313.530 ,2325.052 ,2309.709 ,2316.052 ,9.202 ,0.399 ,0.290 
2012/6/19,2316.052 ,2313.455 ,2313.455 ,2298.394 ,2300.795 ,-15.257 ,-0.659 ,-0.112 
2012/6/20,2300.795 ,2300.406 ,2304.458 ,2291.541 ,2292.877 ,-7.918 ,-0.344 ,-0.017 
2012/6/21,2292.877 ,2288.454 ,2288.454 ,2253.789 ,2260.877 ,-32.000 ,-1.396 ,-0.193 
2012/6/25,2260.877 ,2253.514 ,2253.514 ,2223.054 ,2224.114 ,-36.763 ,-1.626 ,-0.326 
2012/6/26,2224.114 ,2214.649 ,2229.240 ,2203.944 ,2222.067 ,-2.047 ,-0.092 ,-0.426 
2012/6/27,2222.067 ,2219.944 ,2233.543 ,2213.323 ,2216.934 ,-5.133 ,-0.231 ,-0.096 
2012/6/28,2216.934 ,2220.236 ,2224.155 ,2195.356 ,2195.843 ,-21.091 ,-0.951 ,0.149 
2012/6/29,2195.843 ,2190.576 ,2226.485 ,2188.716 ,2225.431 ,29.588 ,1.348 ,-0.240 
2012/7/2,2225.431 ,2234.320 ,2234.873 ,2215.358 ,2226.110 ,0.679 ,0.031 ,0.399 
2012/7/3,2226.110 ,2225.568 ,2244.832 ,2219.050 ,2229.193 ,3.083 ,0.139 ,-0.024 
2012/7/4,2229.193 ,2233.335 ,2239.270 ,2219.448 ,2227.315 ,-1.878 ,-0.084 ,0.186 
2012/7/5,2227.315 ,2218.216 ,2218.216 ,2192.648 ,2201.353 ,-25.962 ,-1.166 ,-0.409 
2012/7/6,2201.353 ,2203.730 ,2227.473 ,2185.522 ,2223.579 ,22.226 ,1.010 ,0.108 
2012/7/9,2223.579 ,2210.714 ,2216.697 ,2168.608 ,2170.814 ,-52.765 ,-2.373 ,-0.579 
2012/7/10,2170.814 ,2166.947 ,2178.195 ,2156.726 ,2164.437 ,-6.377 ,-0.294 ,-0.178 
2012/7/11,2164.437 ,2160.020 ,2176.491 ,2156.596 ,2175.383 ,10.946 ,0.506 ,-0.204 
2012/7/12,2175.383 ,2172.064 ,2197.044 ,2152.675 ,2185.491 ,10.108 ,0.465 ,-0.153 
2012/7/13,2185.491 ,2180.172 ,2198.661 ,2177.924 ,2185.895 ,0.404 ,0.019 ,-0.243 
2012/7/16,2185.895 ,2187.887 ,2188.063 ,2146.154 ,2147.955 ,-37.940 ,-1.736 ,0.091 
2012/7/17,2147.955 ,2142.430 ,2165.335 ,2141.481 ,2161.186 ,13.231 ,0.616 ,-0.257 
2012/7/18,2161.186 ,2159.857 ,2170.296 ,2138.792 ,2169.099 ,7.913 ,0.366 ,-0.061 
2012/7/19,2169.099 ,2164.274 ,2197.790 ,2159.943 ,2184.841 ,15.742 ,0.726 ,-0.222 
2012/7/20,2184.841 ,2180.012 ,2185.733 ,2162.064 ,2168.638 ,-16.203 ,-0.742 ,-0.221 
2012/7/23,2168.638 ,2154.171 ,2154.171 ,2135.563 ,2141.402 ,-27.236 ,-1.256 ,-0.667 
2012/7/24,2141.402 ,2132.317 ,2158.948 ,2131.013 ,2146.589 ,5.187 ,0.242 ,-0.424 
2012/7/25,2146.589 ,2141.036 ,2151.450 ,2132.833 ,2136.151 ,-10.438 ,-0.486 ,-0.259 
2012/7/26,2136.151 ,2134.987 ,2147.664 ,2124.155 ,2126.004 ,-10.147 ,-0.475 ,-0.054 
2012/7/27,2126.004 ,2132.009 ,2139.154 ,2120.630 ,2128.765 ,2.761 ,0.130 ,0.282 
2012/7/30,2128.765 ,2128.159 ,2137.736 ,2107.634 ,2109.914 ,-18.851 ,-0.886 ,-0.028 
2012/7/31,2109.914 ,2109.325 ,2116.904 ,2100.252 ,2103.634 ,-6.280 ,-0.298 ,-0.028 
2012/8/1,2103.634 ,2101.723 ,2130.712 ,2101.708 ,2123.360 ,19.726 ,0.938 ,-0.091 
2012/8/2,2123.360 ,2120.146 ,2126.460 ,2103.495 ,2111.182 ,-12.178 ,-0.574 ,-0.151 
2012/8/3,2111.182 ,2113.964 ,2133.266 ,2108.330 ,2132.796 ,21.614 ,1.024 ,0.132 
2012/8/6,2132.796 ,2129.148 ,2158.681 ,2127.263 ,2154.916 ,22.120 ,1.037 ,-0.171 
2012/8/7,2154.916 ,2153.093 ,2159.683 ,2148.897 ,2157.620 ,2.704 ,0.126 ,-0.085 
2012/8/8,2157.620 ,2158.982 ,2168.734 ,2153.020 ,2160.990 ,3.370 ,0.156 ,0.063 
2012/8/9,2160.990 ,2159.434 ,2175.545 ,2148.694 ,2174.102 ,13.112 ,0.607 ,-0.072 
2012/8/10,2174.102 ,2172.964 ,2176.795 ,2165.284 ,2168.814 ,-5.288 ,-0.243 ,-0.052 
2012/8/13,2168.814 ,2164.043 ,2164.043 ,2134.554 ,2136.078 ,-32.736 ,-1.509 ,-0.220 
2012/8/14,2136.078 ,2137.047 ,2144.006 ,2119.253 ,2142.525 ,6.447 ,0.302 ,0.045 
2012/8/15,2142.525 ,2138.278 ,2139.142 ,2118.503 ,2118.945 ,-23.580 ,-1.101 ,-0.198 
2012/8/16,2118.945 ,2116.080 ,2122.683 ,2109.658 ,2112.197 ,-6.748 ,-0.319 ,-0.135 
2012/8/17,2112.197 ,2111.653 ,2120.714 ,2100.787 ,2114.891 ,2.694 ,0.128 ,-0.026 
2012/8/20,2114.891 ,2102.231 ,2110.780 ,2089.018 ,2106.957 ,-7.934 ,-0.375 ,-0.599 
2012/8/21,2106.957 ,2106.381 ,2124.195 ,2103.071 ,2118.268 ,11.311 ,0.537 ,-0.027 
2012/8/22,2118.268 ,2118.881 ,2121.149 ,2097.605 ,2107.711 ,-10.557 ,-0.498 ,0.029 
2012/8/23,2107.711 ,2106.960 ,2118.736 ,2097.083 ,2113.072 ,5.361 ,0.254 ,-0.036 
2012/8/24,2113.072 ,2108.360 ,2109.822 ,2089.217 ,2092.104 ,-20.968 ,-0.992 ,-0.223 
2012/8/27,2092.104 ,2085.373 ,2085.373 ,2055.377 ,2055.708 ,-36.396 ,-1.740 ,-0.322 
2012/8/28,2055.708 ,2054.967 ,2083.956 ,2052.492 ,2073.154 ,17.446 ,0.849 ,-0.036 
2012/8/29,2073.154 ,2066.820 ,2073.949 ,2051.775 ,2053.235 ,-19.919 ,-0.961 ,-0.306 
2012/8/30,2053.235 ,2044.033 ,2060.185 ,2032.537 ,2052.585 ,-0.650 ,-0.032 ,-0.448 
2012/8/31,2052.585 ,2046.289 ,2059.302 ,2044.650 ,2047.522 ,-5.063 ,-0.247 ,-0.307 
2012/9/3,2047.522 ,2044.825 ,2066.780 ,2041.161 ,2059.147 ,11.625 ,0.568 ,-0.132 
2012/9/4,2059.147 ,2060.613 ,2063.817 ,2039.266 ,2043.649 ,-15.498 ,-0.753 ,0.071 
2012/9/5,2043.649 ,2038.873 ,2048.319 ,2029.054 ,2037.681 ,-5.968 ,-0.292 ,-0.234 
2012/9/6,2037.681 ,2040.668 ,2052.950 ,2036.366 ,2051.918 ,14.237 ,0.699 ,0.147 
2012/9/7,2051.918 ,2062.990 ,2145.003 ,2062.990 ,2127.762 ,75.844 ,3.696 ,0.540 
2012/9/10,2127.762 ,2128.065 ,2140.168 ,2120.486 ,2134.893 ,7.131 ,0.335 ,0.014 
2012/9/11,2134.893 ,2127.519 ,2127.519 ,2107.219 ,2120.554 ,-14.339 ,-0.672 ,-0.345 
2012/9/12,2120.554 ,2129.687 ,2137.890 ,2109.137 ,2126.554 ,6.000 ,0.283 ,0.431 
2012/9/13,2126.554 ,2123.840 ,2130.079 ,2109.996 ,2110.379 ,-16.175 ,-0.761 ,-0.128 
2012/9/14,2110.379 ,2127.389 ,2136.226 ,2111.120 ,2123.847 ,13.468 ,0.638 ,0.806 
2012/9/17,2123.847 ,2120.617 ,2121.583 ,2077.484 ,2078.500 ,-45.347 ,-2.135 ,-0.152 
2012/9/18,2078.500 ,2069.343 ,2074.762 ,2053.662 ,2059.543 ,-18.957 ,-0.912 ,-0.441 
2012/9/19,2059.543 ,2061.061 ,2069.950 ,2055.198 ,2067.831 ,8.288 ,0.402 ,0.074 
2012/9/20,2067.831 ,2060.306 ,2060.306 ,2023.085 ,2024.837 ,-42.994 ,-2.079 ,-0.364 
2012/9/21,2024.837 ,2020.554 ,2041.948 ,2018.263 ,2026.690 ,1.853 ,0.092 ,-0.212 
2012/9/24,2026.690 ,2015.767 ,2040.850 ,2005.263 ,2033.192 ,6.502 ,0.321 ,-0.539 
2012/9/25,2033.192 ,2028.633 ,2039.096 ,2021.809 ,2029.293 ,-3.899 ,-0.192 ,-0.224 
2012/9/26,2029.293 ,2027.855 ,2033.036 ,1999.484 ,2004.172 ,-25.121 ,-1.238 ,-0.071 
2012/9/27,2004.172 ,2003.099 ,2068.071 ,2002.324 ,2056.323 ,52.151 ,2.602 ,-0.054 
2012/9/28,2056.323 ,2042.886 ,2089.633 ,2040.350 ,2086.169 ,29.846 ,1.451 ,-0.653 
2012/10/8,2086.169 ,2084.849 ,2096.259 ,2063.089 ,2074.419 ,-11.750 ,-0.563 ,-0.063 
2012/10/9,2074.419 ,2081.589 ,2119.336 ,2081.589 ,2115.230 ,40.811 ,1.967 ,0.346 
2012/10/10,2115.230 ,2111.587 ,2121.992 ,2102.535 ,2119.942 ,4.712 ,0.223 ,-0.172 
2012/10/11,2119.942 ,2114.232 ,2117.839 ,2101.140 ,2102.868 ,-17.074 ,-0.805 ,-0.269 
2012/10/12,2102.868 ,2109.070 ,2127.307 ,2092.511 ,2104.932 ,2.064 ,0.098 ,0.295 
2012/10/15,2104.932 ,2105.024 ,2107.199 ,2085.115 ,2098.703 ,-6.229 ,-0.296 ,0.004 
2012/10/16,2098.703 ,2097.050 ,2111.780 ,2089.695 ,2098.808 ,0.105 ,0.005 ,-0.079 
2012/10/17,2098.808 ,2104.280 ,2113.162 ,2088.044 ,2105.618 ,6.810 ,0.325 ,0.261 
2012/10/18,2105.618 ,2108.498 ,2137.686 ,2107.492 ,2131.688 ,26.070 ,1.238 ,0.137 
2012/10/19,2131.688 ,2129.820 ,2136.869 ,2125.736 ,2128.302 ,-3.386 ,-0.159 ,-0.088 
2012/10/22,2128.302 ,2118.521 ,2138.027 ,2112.752 ,2132.758 ,4.456 ,0.209 ,-0.460 
2012/10/23,2132.758 ,2132.108 ,2136.218 ,2111.923 ,2114.447 ,-18.311 ,-0.859 ,-0.030 
2012/10/24,2114.447 ,2106.830 ,2123.998 ,2104.670 ,2115.990 ,1.543 ,0.073 ,-0.360 
2012/10/25,2115.990 ,2114.764 ,2128.740 ,2100.609 ,2101.580 ,-14.410 ,-0.681 ,-0.058 
2012/10/26,2101.580 ,2100.100 ,2102.162 ,2058.063 ,2066.209 ,-35.371 ,-1.683 ,-0.070 
2012/10/29,2066.209 ,2061.847 ,2068.237 ,2053.092 ,2058.943 ,-7.266 ,-0.352 ,-0.211 
2012/10/30,2058.943 ,2059.202 ,2075.905 ,2054.264 ,2062.347 ,3.404 ,0.165 ,0.013 
2012/10/31,2062.347 ,2061.124 ,2070.479 ,2053.583 ,2068.880 ,6.533 ,0.317 ,-0.059 
2012/11/1,2068.880 ,2070.020 ,2109.496 ,2069.947 ,2104.428 ,35.548 ,1.718 ,0.055 
2012/11/2,2104.428 ,2105.449 ,2119.224 ,2096.531 ,2117.046 ,12.618 ,0.600 ,0.049 
2012/11/5,2117.046 ,2113.328 ,2123.327 ,2104.584 ,2114.027 ,-3.019 ,-0.143 ,-0.176 
2012/11/6,2114.027 ,2113.658 ,2114.791 ,2078.472 ,2105.999 ,-8.028 ,-0.380 ,-0.017 
2012/11/7,2105.999 ,2102.419 ,2112.631 ,2093.289 ,2105.730 ,-0.269 ,-0.013 ,-0.170 
2012/11/8,2105.730 ,2091.254 ,2092.565 ,2070.650 ,2071.509 ,-34.221 ,-1.625 ,-0.687 
2012/11/9,2071.509 ,2066.495 ,2077.228 ,2062.417 ,2069.067 ,-2.442 ,-0.118 ,-0.242 
2012/11/12,2069.067 ,2069.214 ,2079.571 ,2061.840 ,2079.274 ,10.207 ,0.493 ,0.007 
2012/11/13,2079.274 ,2078.133 ,2078.133 ,2044.036 ,2047.889 ,-31.385 ,-1.509 ,-0.055 
2012/11/14,2047.889 ,2047.257 ,2056.488 ,2040.172 ,2055.419 ,7.530 ,0.368 ,-0.031 
2012/11/15,2055.419 ,2045.456 ,2053.560 ,2029.874 ,2030.290 ,-25.129 ,-1.223 ,-0.485 
2012/11/16,2030.290 ,2026.563 ,2028.686 ,2001.716 ,2014.725 ,-15.565 ,-0.767 ,-0.184 
2012/11/19,2014.725 ,2013.246 ,2018.380 ,1995.721 ,2016.982 ,2.257 ,0.112 ,-0.073 
2012/11/20,2016.982 ,2020.433 ,2023.611 ,2004.170 ,2008.923 ,-8.059 ,-0.400 ,0.171 
2012/11/21,2008.923 ,2008.211 ,2031.149 ,1995.174 ,2030.319 ,21.396 ,1.065 ,-0.035 
2012/11/22,2030.319 ,2021.209 ,2023.085 ,2009.720 ,2015.611 ,-14.708 ,-0.724 ,-0.449 
2012/11/23,2015.611 ,2020.015 ,2034.884 ,2017.004 ,2027.384 ,11.773 ,0.584 ,0.218 
